Price,Age_08_04,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
9750,65,59000,Petrol,110,0,Green,0,1600,5,4,5,19,1075,0,0,12,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,,0,1
9450,61,59000,Petrol,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,,0,0
9950,65,59000,Petrol,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
9750,68,58860,Petrol,110,1,Grey,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,1
8950,65,58829,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
8250,66,58654,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
7750,65,58300,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,,0,0
8950,60,58269,Petrol,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
9950,64,58136,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,1
9450,66,58113,Petrol,107,1,Black,1,1600,3,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
12950,67,58058,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
9950,58,58000,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,,0,0
10495,62,58000,Petrol,110,1,Green,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,,0,1
7950,68,57565,Petrol,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,1
10500,63,57413,Petrol,107,0,Red,1,1600,5,4,5,85,1115,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8950,65,57374,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
9900,62,57179,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
9995,61,57169,Petrol,110,1,Grey,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
9950,63,57124,Petrol,110,1,Blue,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
9950,63,57000,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,,0,0
8250,67,57000,Petrol,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
9950,63,57000,Petrol,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
8950,59,56259,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
10950,62,56209,Petrol,107,1,Grey,1,1600,3,4,5,85,1080,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,,0,0
9250,67,56074,Petrol,86,0,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
9950,63,55942,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,,0,0
9995,57,55844,Petrol,86,1,Blue,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,1
8750,61,55747,Petrol,86,0,Blue,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
10950,58,55478,Petrol,86,0,Red,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
10350,60,55085,Petrol,107,0,Blue,1,1600,5,4,5,85,1105,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,1
9950,65,55061,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,,0,0
8950,65,55000,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
10950,57,55000,Petrol,110,0,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
10950,63,54936,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
8950,68,54875,Petrol,110,1,Silver,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8900,67,54847,Petrol,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,,0,0
10250,60,54554,Petrol,110,1,Black,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
9450,61,54125,Petrol,110,1,Silver,0,1600,5,4,5,69,1035,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,,0,1
9250,61,54000,Petrol,110,1,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,1
10500,57,54000,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,6,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,,0,0
7350,58,54000,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
10250,57,54000,Petrol,110,1,Black,0,1600,3,4,5,19,1135,0,0,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,,0,1
10250,62,53285,Petrol,110,1,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
11500,65,53053,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,,0,0
8950,68,53000,Petrol,110,1,Green,1,1587,3,4,5,19,1075,0,1,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,,0,0
7750,68,53000,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
9500,64,52968,Petrol,110,1,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,1
8450,67,52800,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,,0,1
8950,57,52548,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,,0,1
8400,60,52487,Petrol,110,1,Beige,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,,0,1
9250,66,52383,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8900,61,52112,Petrol,110,1,Grey,0,1600,4,4,5,69,1035,0,0,6,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,,0,1
8750,58,51712,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,,0,0
10950,58,51421,Petrol,110,0,Silver,1,1600,5,4,3,85,1105,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,0
8950,61,51235,Petrol,86,1,Red,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,,0,1
8950,65,51000,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,0
8895,61,50925,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,,0,1
9390,66,50806,Petrol,86,0,Green,0,1300,3,4,5,19,1480,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
8750,59,50469,Petrol,110,1,Black,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,,0,0
9750,61,50173,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
9950,62,50000,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,,0,0
10950,65,49942,Petrol,110,0,Red,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
9900,67,49585,Petrol,110,0,Red,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,,0,1
9500,62,49258,Petrol,110,1,Grey,0,1600,4,4,5,69,1035,0,1,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,,0,1
9950,61,49000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
9950,63,48738,Petrol,110,0,Blue,0,1600,5,4,5,85,1055,0,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,,0,1
10500,62,47750,Petrol,86,1,Blue,0,1300,5,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
9950,63,47612,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
10495,68,47500,Petrol,86,1,Green,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,,0,0
9500,66,47237,Petrol,110,0,Silver,0,1600,3,4,5,69,1050,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,,0,0
8500,58,47171,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,,0,0
10450,60,47060,Petrol,110,0,Grey,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
8950,65,47014,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
9900,59,46929,Petrol,86,1,Grey,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,,0,1
8900,63,46000,Petrol,86,0,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8745,65,45681,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8750,65,45549,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
10750,57,45000,Petrol,110,1,Black,0,1600,5,4,5,69,1050,0,1,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,,0,1
9750,57,45000,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
8850,65,45000,Petrol,110,0,Green,0,1600,5,4,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
7950,66,45000,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
9450,63,45000,Petrol,110,1,Violet,0,1600,4,4,5,69,1035,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
9950,61,45000,Petrol,107,0,Red,1,1600,3,4,5,85,1085,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,1
8250,63,44944,Petrol,110,1,Green,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,,0,1
9950,61,44597,Petrol,86,0,White,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0
9995,68,44458,Petrol,86,0,Red,0,1300,3,4,5,69,1015,1,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,,0,0
9950,59,43818,Petrol,110,0,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
10495,60,43426,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,,0,1
7950,58,43000,CNG,110,1,Silver,1,1600,4,4,3,72,1114,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,0
8950,68,43000,Petrol,110,1,Silver,0,1600,5,4,5,69,1035,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
9695,57,43000,Petrol,110,0,Green,0,1600,5,4,5,85,1075,0,0,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,,0,1
7750,64,43000,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
9950,68,42750,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
9950,67,42102,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
9950,63,41586,Petrol,110,1,Blue,0,1600,5,4,5,19,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
9900,64,41200,Petrol,110,0,Red,0,1600,5,4,5,85,1070,0,1,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0
10950,57,40214,Petrol,86,0,Red,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
